File Name,MIoU Prediction 1,MIoU Prediction 2,Delta MIoU
stuttgart_000090_000019_gtFine_labelTrainIds.png,39.55,42.46,2.92
stuttgart_000132_000019_gtFine_labelTrainIds.png,27.36,30.28,2.92
tubingen_000036_000019_gtFine_labelTrainIds.png,30.17,33.09,2.92
bochum_000000_000600_gtFine_labelTrainIds.png,35.22,38.13,2.91
dusseldorf_000070_000019_gtFine_labelTrainIds.png,36.13,39.03,2.91
hamburg_000000_061468_gtFine_labelTrainIds.png,33.65,36.56,2.91
hamburg_000000_082301_gtFine_labelTrainIds.png,25.01,27.91,2.91
monchengladbach_000000_026305_gtFine_labelTrainIds.png,31.65,34.56,2.91
strasbourg_000000_025268_gtFine_labelTrainIds.png,33.63,36.55,2.91
weimar_000113_000019_gtFine_labelTrainIds.png,36.19,39.1,2.91
zurich_000022_000019_gtFine_labelTrainIds.png,38.11,41.01,2.91
strasbourg_000000_029281_gtFine_labelTrainIds.png,33.54,36.43,2.9
strasbourg_000001_047702_gtFine_labelTrainIds.png,31.59,34.49,2.9
hamburg_000000_097447_gtFine_labelTrainIds.png,36.58,39.47,2.89
tubingen_000117_000019_gtFine_labelTrainIds.png,32.04,34.93,2.89
erfurt_000015_000019_gtFine_labelTrainIds.png,42.47,45.35,2.88
jena_000059_000019_gtFine_labelTrainIds.png,39.42,42.3,2.88
strasbourg_000000_033425_gtFine_labelTrainIds.png,40.42,43.3,2.88
bremen_000234_000019_gtFine_labelTrainIds.png,27.67,30.54,2.87
hanover_000000_005970_gtFine_labelTrainIds.png,42.4,45.27,2.87
monchengladbach_000000_019142_gtFine_labelTrainIds.png,22.88,25.74,2.87
strasbourg_000000_004248_gtFine_labelTrainIds.png,31.71,34.57,2.86
cologne_000083_000019_gtFine_labelTrainIds.png,30.86,33.71,2.85
cologne_000137_000019_gtFine_labelTrainIds.png,41.3,44.15,2.85
krefeld_000000_000926_gtFine_labelTrainIds.png,26.03,28.89,2.85
monchengladbach_000000_034302_gtFine_labelTrainIds.png,23.79,26.63,2.85
strasbourg_000000_020653_gtFine_labelTrainIds.png,24.57,27.42,2.85
strasbourg_000000_034652_gtFine_labelTrainIds.png,25.9,28.74,2.85
strasbourg_000001_044219_gtFine_labelTrainIds.png,35.08,37.94,2.85
strasbourg_000001_047755_gtFine_labelTrainIds.png,34.9,37.75,2.85
zurich_000070_000019_gtFine_labelTrainIds.png,30.6,33.46,2.85
krefeld_000000_017042_gtFine_labelTrainIds.png,31.85,34.69,2.84
bochum_000000_000885_gtFine_labelTrainIds.png,34.11,36.94,2.83
strasbourg_000000_018358_gtFine_labelTrainIds.png,19.77,22.59,2.83
strasbourg_000001_028852_gtFine_labelTrainIds.png,22.39,25.22,2.83
hamburg_000000_044747_gtFine_labelTrainIds.png,33.62,36.44,2.82
hamburg_000000_054029_gtFine_labelTrainIds.png,34.59,37.41,2.82
hamburg_000000_084746_gtFine_labelTrainIds.png,28.05,30.88,2.82
strasbourg_000000_028628_gtFine_labelTrainIds.png,24,26.82,2.82
strasbourg_000001_046324_gtFine_labelTrainIds.png,32.97,35.79,2.82
stuttgart_000184_000019_gtFine_labelTrainIds.png,41.07,43.89,2.82
bremen_000009_000019_gtFine_labelTrainIds.png,29.21,32.03,2.81
bremen_000158_000019_gtFine_labelTrainIds.png,29.12,31.93,2.81
dusseldorf_000053_000019_gtFine_labelTrainIds.png,23.7,26.51,2.81
dusseldorf_000191_000019_gtFine_labelTrainIds.png,27.97,30.79,2.81
strasbourg_000001_035689_gtFine_labelTrainIds.png,29.59,32.4,2.81
hamburg_000000_001106_gtFine_labelTrainIds.png,31.48,34.28,2.8
hamburg_000000_054555_gtFine_labelTrainIds.png,32.75,35.55,2.8
hamburg_000000_091155_gtFine_labelTrainIds.png,44.31,47.11,2.8
bremen_000187_000019_gtFine_labelTrainIds.png,35.19,37.97,2.79
erfurt_000002_000019_gtFine_labelTrainIds.png,36,38.79,2.79
hamburg_000000_079376_gtFine_labelTrainIds.png,25.01,27.8,2.79
krefeld_000000_035398_gtFine_labelTrainIds.png,38.33,41.12,2.79
strasbourg_000000_035713_gtFine_labelTrainIds.png,27.21,30,2.79
strasbourg_000001_058105_gtFine_labelTrainIds.png,30.34,33.13,2.79
stuttgart_000075_000019_gtFine_labelTrainIds.png,27.87,30.66,2.79
weimar_000110_000019_gtFine_labelTrainIds.png,33.48,36.27,2.79
cologne_000086_000019_gtFine_labelTrainIds.png,31.72,34.5,2.78
krefeld_000000_018747_gtFine_labelTrainIds.png,23.02,25.79,2.78
strasbourg_000001_050098_gtFine_labelTrainIds.png,37.04,39.82,2.78
stuttgart_000103_000019_gtFine_labelTrainIds.png,31.95,34.73,2.78
hamburg_000000_021961_gtFine_labelTrainIds.png,31.43,34.2,2.77
stuttgart_000064_000019_gtFine_labelTrainIds.png,31.46,34.23,2.77
monchengladbach_000000_027628_gtFine_labelTrainIds.png,32.64,35.41,2.76
strasbourg_000000_023694_gtFine_labelTrainIds.png,29.59,32.35,2.76
strasbourg_000001_048605_gtFine_labelTrainIds.png,31.65,34.4,2.76
aachen_000172_000019_gtFine_labelTrainIds.png,34.67,37.42,2.75
bremen_000071_000019_gtFine_labelTrainIds.png,32.61,35.37,2.75
jena_000094_000019_gtFine_labelTrainIds.png,33.69,36.44,2.75
jena_000095_000019_gtFine_labelTrainIds.png,33.76,36.52,2.75
stuttgart_000015_000019_gtFine_labelTrainIds.png,33.58,36.33,2.75
ulm_000064_000019_gtFine_labelTrainIds.png,40.66,43.42,2.75
aachen_000047_000019_gtFine_labelTrainIds.png,31.81,34.55,2.74
bremen_000056_000019_gtFine_labelTrainIds.png,27.3,30.04,2.74
monchengladbach_000000_024964_gtFine_labelTrainIds.png,36.84,39.59,2.74
zurich_000030_000019_gtFine_labelTrainIds.png,36.04,38.78,2.74
aachen_000099_000019_gtFine_labelTrainIds.png,31.32,34.05,2.73
bremen_000148_000019_gtFine_labelTrainIds.png,34.86,37.59,2.73
dusseldorf_000139_000019_gtFine_labelTrainIds.png,28.85,31.58,2.73
hamburg_000000_078579_gtFine_labelTrainIds.png,37.99,40.72,2.73
hamburg_000000_083586_gtFine_labelTrainIds.png,34.39,37.11,2.73
bochum_000000_006026_gtFine_labelTrainIds.png,47.06,49.78,2.72
darmstadt_000010_000019_gtFine_labelTrainIds.png,31.45,34.17,2.72
jena_000105_000019_gtFine_labelTrainIds.png,40.64,43.36,2.72
strasbourg_000001_049977_gtFine_labelTrainIds.png,36.72,39.44,2.72
strasbourg_000001_062691_gtFine_labelTrainIds.png,34.65,37.37,2.72
stuttgart_000179_000019_gtFine_labelTrainIds.png,21.63,24.34,2.72
tubingen_000012_000019_gtFine_labelTrainIds.png,28.9,31.63,2.72
tubingen_000048_000019_gtFine_labelTrainIds.png,44.76,47.48,2.72
dusseldorf_000163_000019_gtFine_labelTrainIds.png,19.65,22.36,2.71
erfurt_000007_000019_gtFine_labelTrainIds.png,37.11,39.81,2.71
hamburg_000000_053086_gtFine_labelTrainIds.png,35.47,38.17,2.7
stuttgart_000176_000019_gtFine_labelTrainIds.png,31.93,34.63,2.7
ulm_000027_000019_gtFine_labelTrainIds.png,37.9,40.6,2.7
weimar_000073_000019_gtFine_labelTrainIds.png,37.85,40.55,2.7
dusseldorf_000108_000019_gtFine_labelTrainIds.png,28.35,31.04,2.69
hamburg_000000_052904_gtFine_labelTrainIds.png,35.89,38.57,2.69
strasbourg_000001_016253_gtFine_labelTrainIds.png,26.78,29.47,2.69
strasbourg_000001_017540_gtFine_labelTrainIds.png,31.44,34.13,2.69
strasbourg_000001_065214_gtFine_labelTrainIds.png,17.84,20.53,2.69
bremen_000005_000019_gtFine_labelTrainIds.png,26.82,29.5,2.68
darmstadt_000080_000019_gtFine_labelTrainIds.png,40.21,42.9,2.68
hamburg_000000_064269_gtFine_labelTrainIds.png,38.25,40.92,2.68
hanover_000000_005288_gtFine_labelTrainIds.png,30.4,33.09,2.68
hanover_000000_006922_gtFine_labelTrainIds.png,30.04,32.72,2.68
hamburg_000000_046872_gtFine_labelTrainIds.png,33.19,35.85,2.67
hamburg_000000_068693_gtFine_labelTrainIds.png,37.78,40.45,2.67
strasbourg_000001_047955_gtFine_labelTrainIds.png,27.82,30.49,2.67
bremen_000070_000019_gtFine_labelTrainIds.png,39.77,42.43,2.66
darmstadt_000073_000019_gtFine_labelTrainIds.png,23.31,25.97,2.66
erfurt_000101_000019_gtFine_labelTrainIds.png,40.97,43.63,2.66
strasbourg_000000_014743_gtFine_labelTrainIds.png,19.55,22.21,2.66
stuttgart_000142_000019_gtFine_labelTrainIds.png,29.19,31.85,2.66
ulm_000020_000019_gtFine_labelTrainIds.png,35.94,38.6,2.66
weimar_000098_000019_gtFine_labelTrainIds.png,32.66,35.32,2.66
zurich_000098_000019_gtFine_labelTrainIds.png,20.8,23.46,2.66
bremen_000118_000019_gtFine_labelTrainIds.png,34.03,36.68,2.65
krefeld_000000_034156_gtFine_labelTrainIds.png,38.83,41.48,2.65
stuttgart_000011_000019_gtFine_labelTrainIds.png,21.53,24.18,2.65
tubingen_000065_000019_gtFine_labelTrainIds.png,25.44,28.1,2.65
ulm_000045_000019_gtFine_labelTrainIds.png,35.48,38.13,2.65
weimar_000001_000019_gtFine_labelTrainIds.png,34.6,37.25,2.65
bremen_000080_000019_gtFine_labelTrainIds.png,34.1,36.74,2.64
bremen_000123_000019_gtFine_labelTrainIds.png,27.48,30.12,2.64
bremen_000186_000019_gtFine_labelTrainIds.png,33.9,36.54,2.64
dusseldorf_000100_000019_gtFine_labelTrainIds.png,22.17,24.8,2.64
jena_000012_000019_gtFine_labelTrainIds.png,20.75,23.39,2.64
bremen_000240_000019_gtFine_labelTrainIds.png,27.22,29.85,2.63
erfurt_000057_000019_gtFine_labelTrainIds.png,40.74,43.37,2.63
erfurt_000097_000019_gtFine_labelTrainIds.png,37.55,40.18,2.63
hanover_000000_023881_gtFine_labelTrainIds.png,34.31,36.94,2.63
strasbourg_000000_034040_gtFine_labelTrainIds.png,14.45,17.08,2.63
zurich_000082_000019_gtFine_labelTrainIds.png,32.75,35.38,2.63
dusseldorf_000096_000019_gtFine_labelTrainIds.png,32.99,35.61,2.62
hamburg_000000_085645_gtFine_labelTrainIds.png,30.64,33.25,2.62
krefeld_000000_024276_gtFine_labelTrainIds.png,25.57,28.18,2.62
zurich_000033_000019_gtFine_labelTrainIds.png,33.71,36.33,2.62
aachen_000107_000019_gtFine_labelTrainIds.png,36.65,39.26,2.61
bremen_000004_000019_gtFine_labelTrainIds.png,39.5,42.1,2.61
bremen_000313_000019_gtFine_labelTrainIds.png,36.74,39.35,2.61
cologne_000064_000019_gtFine_labelTrainIds.png,31.6,34.21,2.61
monchengladbach_000000_035650_gtFine_labelTrainIds.png,30.2,32.81,2.61
ulm_000077_000019_gtFine_labelTrainIds.png,36.41,39.02,2.61
zurich_000045_000019_gtFine_labelTrainIds.png,43.79,46.4,2.61
aachen_000124_000019_gtFine_labelTrainIds.png,22.35,24.96,2.6
aachen_000125_000019_gtFine_labelTrainIds.png,28.71,31.31,2.6
darmstadt_000007_000019_gtFine_labelTrainIds.png,41.92,44.52,2.6
darmstadt_000076_000019_gtFine_labelTrainIds.png,39.73,42.33,2.6
darmstadt_000082_000019_gtFine_labelTrainIds.png,36.92,39.52,2.6
dusseldorf_000115_000019_gtFine_labelTrainIds.png,34.78,37.38,2.6
bremen_000253_000019_gtFine_labelTrainIds.png,40.02,42.61,2.59
cologne_000043_000019_gtFine_labelTrainIds.png,29.39,31.98,2.59
dusseldorf_000025_000019_gtFine_labelTrainIds.png,33.31,35.9,2.59
dusseldorf_000027_000019_gtFine_labelTrainIds.png,30.17,32.76,2.59
strasbourg_000001_026355_gtFine_labelTrainIds.png,25.6,28.18,2.59
weimar_000119_000019_gtFine_labelTrainIds.png,39.13,41.72,2.59
bremen_000031_000019_gtFine_labelTrainIds.png,35.29,37.87,2.58
bremen_000132_000019_gtFine_labelTrainIds.png,38.21,40.79,2.58
zurich_000048_000019_gtFine_labelTrainIds.png,29.51,32.1,2.58
cologne_000042_000019_gtFine_labelTrainIds.png,40.13,42.7,2.57
darmstadt_000034_000019_gtFine_labelTrainIds.png,34.18,36.75,2.57
dusseldorf_000127_000019_gtFine_labelTrainIds.png,25.14,27.71,2.57
jena_000006_000019_gtFine_labelTrainIds.png,32.77,35.34,2.57
bochum_000000_009554_gtFine_labelTrainIds.png,29.01,31.56,2.55
bremen_000288_000019_gtFine_labelTrainIds.png,33.67,36.22,2.55
cologne_000034_000019_gtFine_labelTrainIds.png,33.88,36.43,2.55
hamburg_000000_086499_gtFine_labelTrainIds.png,39.33,41.89,2.55
hanover_000000_019938_gtFine_labelTrainIds.png,27.38,29.93,2.55
monchengladbach_000001_001531_gtFine_labelTrainIds.png,28.51,31.07,2.55
strasbourg_000001_011617_gtFine_labelTrainIds.png,31.35,33.9,2.55
stuttgart_000020_000019_gtFine_labelTrainIds.png,32.54,35.09,2.55
tubingen_000094_000019_gtFine_labelTrainIds.png,35.85,38.4,2.55
ulm_000032_000019_gtFine_labelTrainIds.png,33.72,36.27,2.55
bochum_000000_021325_gtFine_labelTrainIds.png,31.52,34.06,2.54
erfurt_000008_000019_gtFine_labelTrainIds.png,40.66,43.2,2.54
hamburg_000000_029378_gtFine_labelTrainIds.png,33.85,36.39,2.54
hamburg_000000_074139_gtFine_labelTrainIds.png,24.5,27.04,2.54
stuttgart_000156_000019_gtFine_labelTrainIds.png,30.69,33.23,2.54
aachen_000072_000019_gtFine_labelTrainIds.png,37.24,39.77,2.53
bremen_000021_000019_gtFine_labelTrainIds.png,31.3,33.83,2.53
bremen_000170_000019_gtFine_labelTrainIds.png,27.42,29.95,2.53
dusseldorf_000049_000019_gtFine_labelTrainIds.png,31.16,33.69,2.53
dusseldorf_000162_000019_gtFine_labelTrainIds.png,34.13,36.66,2.53
hanover_000000_024276_gtFine_labelTrainIds.png,37.8,40.32,2.53
jena_000035_000019_gtFine_labelTrainIds.png,29.68,32.21,2.53
strasbourg_000000_007441_gtFine_labelTrainIds.png,38.99,41.52,2.53
hamburg_000000_006192_gtFine_labelTrainIds.png,34.56,37.09,2.52
hamburg_000000_063698_gtFine_labelTrainIds.png,24.52,27.04,2.52
strasbourg_000000_017283_gtFine_labelTrainIds.png,35.26,37.77,2.52
strasbourg_000001_045481_gtFine_labelTrainIds.png,33.56,36.08,2.52
aachen_000024_000019_gtFine_labelTrainIds.png,18.39,20.89,2.51
stuttgart_000086_000019_gtFine_labelTrainIds.png,29.09,31.6,2.51
weimar_000007_000019_gtFine_labelTrainIds.png,44.21,46.72,2.51
aachen_000133_000019_gtFine_labelTrainIds.png,36.58,39.09,2.5
bremen_000142_000019_gtFine_labelTrainIds.png,21.3,23.8,2.5
bremen_000199_000019_gtFine_labelTrainIds.png,35.67,38.17,2.5
bremen_000296_000019_gtFine_labelTrainIds.png,33.74,36.24,2.5
hanover_000000_003224_gtFine_labelTrainIds.png,40.79,43.28,2.5
strasbourg_000001_008576_gtFine_labelTrainIds.png,22.68,25.18,2.5
stuttgart_000133_000019_gtFine_labelTrainIds.png,40.99,43.49,2.5
ulm_000044_000019_gtFine_labelTrainIds.png,28.55,31.05,2.5
weimar_000011_000019_gtFine_labelTrainIds.png,36.97,39.47,2.5
weimar_000064_000019_gtFine_labelTrainIds.png,36.07,38.57,2.5
bremen_000079_000019_gtFine_labelTrainIds.png,33.73,36.22,2.49
bremen_000155_000019_gtFine_labelTrainIds.png,27.6,30.09,2.49
jena_000010_000019_gtFine_labelTrainIds.png,31.41,33.9,2.49
tubingen_000105_000019_gtFine_labelTrainIds.png,32.08,34.57,2.49
dusseldorf_000075_000019_gtFine_labelTrainIds.png,21.91,24.38,2.48
erfurt_000055_000019_gtFine_labelTrainIds.png,34.45,36.93,2.48
jena_000019_000019_gtFine_labelTrainIds.png,31.06,33.54,2.48
monchengladbach_000000_028216_gtFine_labelTrainIds.png,34.79,37.28,2.48
bochum_000000_038022_gtFine_labelTrainIds.png,28.47,30.94,2.47
bremen_000280_000019_gtFine_labelTrainIds.png,32.52,34.99,2.47
bremen_000315_000019_gtFine_labelTrainIds.png,28.4,30.87,2.47
hamburg_000000_088783_gtFine_labelTrainIds.png,20.69,23.16,2.47
hanover_000000_029043_gtFine_labelTrainIds.png,29.34,31.81,2.47
strasbourg_000001_064224_gtFine_labelTrainIds.png,29.36,31.83,2.47
cologne_000127_000019_gtFine_labelTrainIds.png,28.53,30.99,2.46
hamburg_000000_001613_gtFine_labelTrainIds.png,34.58,37.03,2.46
hamburg_000000_077144_gtFine_labelTrainIds.png,30.27,32.74,2.46
monchengladbach_000000_026908_gtFine_labelTrainIds.png,41.32,43.79,2.46
weimar_000044_000019_gtFine_labelTrainIds.png,23.89,26.35,2.46
aachen_000065_000019_gtFine_labelTrainIds.png,38.4,40.85,2.45
bremen_000149_000019_gtFine_labelTrainIds.png,29.5,31.95,2.45
darmstadt_000026_000019_gtFine_labelTrainIds.png,36.78,39.23,2.45
dusseldorf_000211_000019_gtFine_labelTrainIds.png,30.64,33.09,2.45
monchengladbach_000000_017950_gtFine_labelTrainIds.png,34.87,37.32,2.45
strasbourg_000000_002183_gtFine_labelTrainIds.png,23.04,25.48,2.45
weimar_000140_000019_gtFine_labelTrainIds.png,37.6,40.05,2.45
dusseldorf_000180_000019_gtFine_labelTrainIds.png,37.75,40.19,2.44
erfurt_000014_000019_gtFine_labelTrainIds.png,26.5,28.94,2.44
erfurt_000036_000019_gtFine_labelTrainIds.png,30.64,33.08,2.44
hamburg_000000_094717_gtFine_labelTrainIds.png,25.49,27.92,2.44
zurich_000106_000019_gtFine_labelTrainIds.png,30.56,33,2.44
bremen_000018_000019_gtFine_labelTrainIds.png,30.41,32.84,2.43
cologne_000129_000019_gtFine_labelTrainIds.png,35.73,38.16,2.43
hamburg_000000_019892_gtFine_labelTrainIds.png,31.64,34.07,2.43
hanover_000000_046398_gtFine_labelTrainIds.png,33.65,36.08,2.43
monchengladbach_000000_026006_gtFine_labelTrainIds.png,35.61,38.04,2.43
strasbourg_000000_030941_gtFine_labelTrainIds.png,18.71,21.14,2.43
tubingen_000092_000019_gtFine_labelTrainIds.png,32.81,35.24,2.43
weimar_000122_000019_gtFine_labelTrainIds.png,36.35,38.77,2.43
hamburg_000000_050160_gtFine_labelTrainIds.png,25.67,28.1,2.42
hanover_000000_038855_gtFine_labelTrainIds.png,33.02,35.44,2.42
jena_000068_000019_gtFine_labelTrainIds.png,41.91,44.32,2.42
strasbourg_000000_010049_gtFine_labelTrainIds.png,38.74,41.16,2.42
zurich_000042_000019_gtFine_labelTrainIds.png,31.59,34.01,2.42
bremen_000055_000019_gtFine_labelTrainIds.png,19.09,21.5,2.41
darmstadt_000003_000019_gtFine_labelTrainIds.png,45.36,47.77,2.41
dusseldorf_000116_000019_gtFine_labelTrainIds.png,30.12,32.53,2.41
tubingen_000046_000019_gtFine_labelTrainIds.png,30.73,33.14,2.41
tubingen_000091_000019_gtFine_labelTrainIds.png,38.82,41.24,2.41
ulm_000042_000019_gtFine_labelTrainIds.png,33.15,35.56,2.41
bremen_000143_000019_gtFine_labelTrainIds.png,36.13,38.52,2.4
erfurt_000042_000019_gtFine_labelTrainIds.png,29.02,31.42,2.4
hamburg_000000_028439_gtFine_labelTrainIds.png,30.94,33.34,2.4
hamburg_000000_060215_gtFine_labelTrainIds.png,41.21,43.61,2.4
bochum_000000_021070_gtFine_labelTrainIds.png,24.65,27.04,2.39
bremen_000202_000019_gtFine_labelTrainIds.png,27.25,29.64,2.39
hanover_000000_055592_gtFine_labelTrainIds.png,31.46,33.85,2.39
jena_000036_000019_gtFine_labelTrainIds.png,40.13,42.51,2.39
stuttgart_000050_000019_gtFine_labelTrainIds.png,31.37,33.77,2.39
ulm_000059_000019_gtFine_labelTrainIds.png,29.6,31.99,2.39
bremen_000069_000019_gtFine_labelTrainIds.png,39.14,41.52,2.38
bremen_000157_000019_gtFine_labelTrainIds.png,25.11,27.49,2.38
erfurt_000075_000019_gtFine_labelTrainIds.png,27.1,29.48,2.38
hamburg_000000_034049_gtFine_labelTrainIds.png,29.13,31.5,2.38
hanover_000000_034560_gtFine_labelTrainIds.png,33.65,36.03,2.38
hanover_000000_049465_gtFine_labelTrainIds.png,27.72,30.1,2.38
strasbourg_000001_036232_gtFine_labelTrainIds.png,35.99,38.38,2.38
strasbourg_000001_057811_gtFine_labelTrainIds.png,33.95,36.33,2.38
bremen_000116_000019_gtFine_labelTrainIds.png,38.9,41.27,2.37
dusseldorf_000078_000019_gtFine_labelTrainIds.png,34.29,36.66,2.37
tubingen_000042_000019_gtFine_labelTrainIds.png,29.8,32.16,2.37
aachen_000057_000019_gtFine_labelTrainIds.png,30.69,33.05,2.36
bremen_000022_000019_gtFine_labelTrainIds.png,29.25,31.61,2.36
hamburg_000000_089491_gtFine_labelTrainIds.png,25.49,27.85,2.36
hanover_000000_026804_gtFine_labelTrainIds.png,41.32,43.68,2.36
jena_000044_000019_gtFine_labelTrainIds.png,30.72,33.09,2.36
monchengladbach_000000_007695_gtFine_labelTrainIds.png,38.7,41.05,2.36
monchengladbach_000000_011383_gtFine_labelTrainIds.png,41.97,44.33,2.36
strasbourg_000001_002354_gtFine_labelTrainIds.png,23,25.35,2.36
stuttgart_000051_000019_gtFine_labelTrainIds.png,26.65,29.01,2.36
bremen_000156_000019_gtFine_labelTrainIds.png,27.11,29.46,2.35
erfurt_000013_000019_gtFine_labelTrainIds.png,30.8,33.15,2.35
hanover_000000_043822_gtFine_labelTrainIds.png,40.48,42.83,2.35
hanover_000000_044622_gtFine_labelTrainIds.png,33,35.35,2.35
hanover_000000_050398_gtFine_labelTrainIds.png,30.69,33.04,2.35
krefeld_000000_027596_gtFine_labelTrainIds.png,28.32,30.66,2.35
weimar_000013_000019_gtFine_labelTrainIds.png,29.07,31.42,2.35
dusseldorf_000166_000019_gtFine_labelTrainIds.png,24.5,26.84,2.34
erfurt_000083_000019_gtFine_labelTrainIds.png,20.01,22.34,2.34
hamburg_000000_088627_gtFine_labelTrainIds.png,28.72,31.06,2.34
hanover_000000_019282_gtFine_labelTrainIds.png,31.32,33.66,2.34
hanover_000000_037298_gtFine_labelTrainIds.png,43.99,46.33,2.34
strasbourg_000001_034923_gtFine_labelTrainIds.png,31.32,33.67,2.34
bremen_000200_000019_gtFine_labelTrainIds.png,34.35,36.68,2.33
hamburg_000000_098862_gtFine_labelTrainIds.png,37.06,39.39,2.33
strasbourg_000001_056330_gtFine_labelTrainIds.png,33.42,35.76,2.33
stuttgart_000019_000019_gtFine_labelTrainIds.png,28.12,30.45,2.33
weimar_000106_000019_gtFine_labelTrainIds.png,26.3,28.63,2.33
cologne_000119_000019_gtFine_labelTrainIds.png,28.08,30.4,2.32
darmstadt_000075_000019_gtFine_labelTrainIds.png,30.22,32.54,2.32
bremen_000008_000019_gtFine_labelTrainIds.png,35.83,38.14,2.31
bremen_000231_000019_gtFine_labelTrainIds.png,38.25,40.56,2.31
dusseldorf_000021_000019_gtFine_labelTrainIds.png,26.73,29.04,2.31
dusseldorf_000035_000019_gtFine_labelTrainIds.png,32.43,34.74,2.31
dusseldorf_000190_000019_gtFine_labelTrainIds.png,31.62,33.93,2.31
hamburg_000000_024251_gtFine_labelTrainIds.png,37.22,39.53,2.31
hamburg_000000_092850_gtFine_labelTrainIds.png,35.33,37.64,2.31
hamburg_000000_103541_gtFine_labelTrainIds.png,37.65,39.97,2.31
strasbourg_000001_009471_gtFine_labelTrainIds.png,25.99,28.29,2.31
strasbourg_000001_026106_gtFine_labelTrainIds.png,30.24,32.55,2.31
stuttgart_000100_000019_gtFine_labelTrainIds.png,33.08,35.39,2.31
bremen_000242_000019_gtFine_labelTrainIds.png,29.55,31.85,2.3
jena_000021_000019_gtFine_labelTrainIds.png,28.17,30.47,2.3
strasbourg_000000_033129_gtFine_labelTrainIds.png,40.09,42.39,2.3
tubingen_000037_000019_gtFine_labelTrainIds.png,35.58,37.89,2.3
tubingen_000064_000019_gtFine_labelTrainIds.png,30.48,32.78,2.3
zurich_000012_000019_gtFine_labelTrainIds.png,34.82,37.12,2.3
aachen_000082_000019_gtFine_labelTrainIds.png,20.69,22.98,2.29
cologne_000085_000019_gtFine_labelTrainIds.png,36.36,38.65,2.29
dusseldorf_000170_000019_gtFine_labelTrainIds.png,25.41,27.7,2.29
hamburg_000000_047108_gtFine_labelTrainIds.png,19.72,22.02,2.29
monchengladbach_000000_030010_gtFine_labelTrainIds.png,34.49,36.79,2.29
