Image Name,mIoU,Class 0 IoU,Class 1 IoU,Class 2 IoU,Class 3 IoU,Class 4 IoU,Class 5 IoU,Class 6 IoU,Class 7 IoU,Class 8 IoU,Class 9 IoU,Class 10 IoU,Class 11 IoU,Class 12 IoU,Class 13 IoU,Class 14 IoU,Class 15 IoU,Class 16 IoU,Class 17 IoU,Class 18 IoU
ulm_000040_000019,0.4277,0.9165,0.9406,0.8739,0,0,0.4954,0.1553,0.675,0.9379,0.6287,0.9472,0.7521,0,0.0414,0.7632,0,0,0,0
ulm_000041_000019,0.3954,0.9245,0.9337,0.7865,0,0,0.3452,0.9108,0.7709,0.9199,0.3138,0.9211,0.6602,0,0.0263,0,0,0,0,0
ulm_000042_000019,0.3782,0.8876,0.9422,0.7978,0.5664,0.8978,0.259,0,0,0.9358,0.6528,0.902,0,0,0.3443,0,0,0,0,0
ulm_000043_000019,0.3469,0.9142,0.5982,0.2108,0,0.514,0.5841,0,0,0.9263,0.8186,0.9279,0.8658,0,0.2316,0,0,0,0,0
ulm_000044_000019,0.3323,0.8889,0.1406,0.9472,0,0,0.5061,0,0,0.887,0.1648,0.9545,0,0,0.881,0,0.9442,0,0,0
ulm_000045_000019,0.4019,0.8937,0.7671,0.0751,0,0.5656,0.6337,0.3683,0.0606,0.897,0.6652,0.9388,0,0,0.8463,0,0.9239,0,0,0
ulm_000046_000019,0.277,0.9259,0,0,0.2062,0.2553,0.0409,0,0.3399,0.9386,0.6064,0.9136,0,0,0.6622,0.3733,0,0,0,0
ulm_000047_000019,0.3516,0.9043,0.8987,0.0128,0.176,0,0.473,0,0.0382,0.9474,0.7825,0.9537,0.7835,0,0.6437,0.0659,0,0,0,0
ulm_000048_000019,0.3533,0.8853,0.1769,0.9151,0.3575,0,0.2514,0.0812,0.6835,0.7503,0,0.9318,0,0,0.4848,0.9316,0.2638,0,0,0
ulm_000049_000019,0.3846,0.8955,0.2495,0.8205,0,0,0.4988,0.7576,0.6863,0.9159,0.6338,0.8821,0.6348,0,0.333,0,0,0,0,0
ulm_000050_000019,0.3302,0.7461,0.0211,0.886,0,0,0.6291,0.1373,0.3179,0.8772,0.3377,0.9275,0.5791,0,0.8157,0,0,0,0,0
ulm_000051_000019,0.322,0.7513,0.0471,0.8768,0,0,0.6028,0.121,0.3345,0.8826,0.3305,0.9171,0.5035,0,0.7516,0,0,0,0,0
ulm_000052_000019,0.3563,0.7428,0.0962,0.8792,0,0,0.5261,0.3159,0.4788,0.8427,0.575,0.9213,0.4105,0,0.2579,0,0.7237,0,0,0
ulm_000053_000019,0.3458,0.8963,0.0041,0.6052,0.1918,0,0.6034,0.4899,0.7594,0.9066,0.5779,0.8864,0.5009,0,0.1472,0,0,0,0,0
ulm_000054_000019,0.2608,0.9277,0.7219,0.8927,0,0,0.0647,0.1797,0.2653,0.8858,0,0.8846,0,0,0.1325,0,0,0,0,0
ulm_000055_000019,0.4259,0.9091,0.7905,0.8879,0.5589,0.5011,0.3109,0,0.5162,0.8964,0.3054,0.9184,0.6332,0,0.8649,0,0,0,0,0
ulm_000056_000019,0.4372,0.805,0.1038,0.898,0.7143,0.5153,0.6278,0.3702,0.8806,0.7229,0,0.94,0.3901,0,0.4943,0,0.415,0,0,0.4287
ulm_000057_000019,0.4189,0.8784,0.6971,0.8921,0,0,0.4584,0.4342,0.7413,0.8838,0,0.9302,0,0.0072,0.9136,0.785,0,0,0,0.3375
ulm_000058_000019,0.3668,0.903,0.6208,0.85,0,0,0.031,0.196,0.4524,0.8529,0.6247,0.8646,0.7682,0.023,0.4822,0,0,0,0,0.3004
ulm_000059_000019,0.3449,0.9295,0.3648,0.8736,0,0,0.2982,0,0.5389,0.9076,0.4756,0.4785,0,0,0.9267,0,0,0,0.7598,0
ulm_000060_000019,0.3706,0.8544,0.9061,0.7704,0.2148,0,0.2532,0,0,0.9313,0,0.8421,0.7867,0,0.8178,0.6644,0,0,0,0
ulm_000061_000019,0.3238,0.9041,0.9253,0.9246,0,0,0.0217,0.2305,0.291,0.901,0.3941,0.9245,0,0,0.6353,0,0,0,0,0
ulm_000062_000019,0.3787,0.8771,0.5159,0.1535,0,0,0.61,0.7344,0.907,0.9293,0.3654,0,0,0.5501,0.8816,0,0,0,0.6701,0
ulm_000063_000019,0.3441,0.8865,0.9107,0.9041,0,0,0.0057,0,0.2339,0.856,0.5316,0.8989,0.617,0,0.6944,0,0,0,0,0
ulm_000064_000019,0.4518,0.8589,0.7601,0.7813,0,0.0737,0.234,0.3211,0.7747,0.7378,0.6503,0.8914,0.8153,0,0.811,0.8753,0,0,0,0
ulm_000065_000019,0.3461,0.8933,0.2687,0.9143,0,0,0.5279,0.4023,0.6299,0.7935,0,0.8627,0.0027,0.1688,0.7704,0,0,0,0.3417,0
ulm_000066_000019,0.3305,0.9169,0.0482,0.9183,0,0.1062,0.1782,0,0.4878,0.9339,0.8045,0.9058,0.2928,0,0.6868,0,0,0,0,0
ulm_000067_000019,0.3506,0.9089,0.0005,0.6274,0,0,0.3584,0.0773,0.7777,0.8672,0.7266,0.9225,0.3277,0.2936,0.3892,0,0,0,0.3846,0
ulm_000068_000019,0.4564,0.8757,0.9352,0.8282,0.7875,0.4433,0.6649,0.524,0.2362,0.8661,0,0.9476,0.2313,0,0.3752,0.9569,0,0,0,0
ulm_000069_000019,0.3418,0.5336,0.0545,0.9042,0,0.0119,0.2866,0.3305,0.1764,0.8524,0.0041,0.9087,0,0.7625,0.9422,0,0,0,0.7271,0
ulm_000070_000019,0.3328,0.9211,0.1619,0.919,0.1688,0,0.5739,0.691,0.1018,0.8276,0.6514,0.6676,0,0,0.6384,0,0,0,0,0
ulm_000071_000019,0.2884,0.9025,0.7911,0.8958,0,0,0.0052,0,0.2916,0.5738,0,0.9547,0.3138,0,0.7503,0,0,0,0,0
ulm_000072_000019,0.3513,0.8942,0.8364,0.8897,0,0,0.2789,0.255,0.5553,0.8571,0,0.9411,0.2783,0,0.8895,0,0,0,0,0
ulm_000073_000019,0.3654,0.8257,0.8617,0.8479,0,0,0.4875,0,0.628,0.7894,0,0.9385,0.2559,0,0.9204,0,0,0,0.3213,0.0662
ulm_000074_000019,0.4192,0.8873,0.8889,0.6891,0,0.2704,0.4712,0,0.6157,0.8595,0.6873,0.8558,0.321,0,0.8235,0,0,0,0,0.5944
ulm_000075_000019,0.3606,0.8319,0.4948,0.5096,0,0,0.4275,0,0.2912,0.8228,0.1971,0.8801,0.8207,0,0.8488,0.2848,0,0,0,0.4418
ulm_000076_000019,0.316,0.8078,0,0.8313,0,0,0.0424,0.3481,0.4776,0.8968,0,0.9254,0,0,0.8887,0.7868,0,0,0,0
ulm_000077_000019,0.4102,0.8758,0.7335,0.8092,0,0,0.393,0.4157,0.8272,0.8267,0.3837,0.9206,0.6915,0,0.9174,0,0,0,0,0
ulm_000078_000019,0.2598,0.8755,0.8886,0.008,0.001,0,0,0.3513,0.1639,0.8752,0,0.9049,0,0,0.8672,0,0,0,0,0
ulm_000079_000019,0.3337,0.8813,0.8717,0,0,0,0.5099,0,0.3262,0.9353,0.4527,0.8806,0,0.5917,0.0549,0,0,0,0.837,0
ulm_000080_000019,0.2968,0.8249,0,0.7039,0,0,0.431,0,0.9163,0.9522,0.7981,0,0.8469,0,0.1655,0,0,0,0,0
ulm_000081_000019,0.2519,0.8348,0.0451,0,0,0,0.5822,0,0,0.9155,0.7967,0.7344,0,0,0.8777,0,0,0,0,0
ulm_000082_000019,0.2334,0.8056,0.1255,0,0,0,0.1117,0,0,0.9548,0.5581,0.8762,0,0.6537,0.1028,0,0,0,0,0.2463
ulm_000083_000019,0.3643,0.8994,0,0.8624,0.158,0.1491,0.1334,0,0.7244,0.8839,0.6594,0.9069,0,0,0.5779,0.9671,0,0,0,0
ulm_000084_000019,0.4483,0.8606,0.6643,0.7614,0.0277,0.1948,0.457,0,0.6203,0.8774,0.6874,0.9194,0.7535,0.7133,0.3608,0,0.1165,0,0,0.5027
ulm_000085_000019,0.2539,0.8956,0,0.5107,0,0,0.1839,0,0,0.9304,0.6864,0.7426,0,0,0.8752,0,0,0,0,0
ulm_000086_000019,0.3137,0.8893,0.1859,0.7528,0,0,0.024,0,0,0.8928,0.7773,0.8009,0.2307,0,0.6315,0,0,0,0.7756,0
ulm_000087_000019,0.3373,0.8931,0.2554,0.8274,0,0,0.1289,0,0,0.8836,0.7326,0.9434,0.8735,0,0.8716,0,0,0,0,0
ulm_000088_000019,0.2522,0.7985,0.0152,0.681,0,0,0.0255,0,0,0.8541,0.5641,0.9424,0,0,0.9111,0,0,0,0,0
ulm_000089_000019,0.2513,0.7847,0,0.909,0,0,0.2318,0,0,0.8978,0.0483,0.948,0,0,0.9559,0,0,0,0,0
ulm_000090_000019,0.3241,0.9534,0.4534,0.8723,0,0.6827,0.3527,0,0.2801,0.7089,0.6393,0.876,0,0,0.3387,0,0,0,0,0
ulm_000091_000019,0.3432,0.7166,0.0411,0.8442,0,0.7865,0.1524,0,0.6401,0.9313,0,0.9096,0.7359,0,0.7632,0,0,0,0,0
ulm_000092_000019,0.3329,0.7424,0,0.9133,0,0.3558,0.3848,0,0,0.9407,0.2801,0.9223,0.8364,0,0.9487,0,0,0,0,0
ulm_000093_000019,0.2904,0.7908,0.2719,0.0242,0,0,0.233,0,0.2665,0.9192,0.6034,0.9206,0.6454,0,0.8433,0,0,0,0,0
ulm_000094_000019,0.2536,0.8951,0.5037,0.006,0,0,0.3637,0,0.3702,0.9417,0.629,0.6354,0,0,0.2935,0,0.1791,0,0,0
weimar_000000_000019,0.4144,0.6796,0.5364,0.9215,0.7024,0,0.5929,0.7018,0.5553,0.8222,0,0.943,0.4649,0,0.9542,0,0,0,0,0
weimar_000001_000019,0.3941,0.9141,0.6582,0.884,0.7927,0,0.2398,0,0.3076,0.9166,0.6819,0.8679,0.4383,0,0.7866,0,0,0,0,0
weimar_000002_000019,0.4742,0.8694,0.5425,0.7918,0.2663,0.8415,0.3265,0,0.4725,0.8844,0.838,0.9359,0.8641,0,0.7405,0,0,0,0,0.6359
weimar_000003_000019,0.3097,0.8662,0.2242,0.9321,0,0.5806,0.051,0.1749,0.1463,0.7498,0,0.9419,0.2681,0,0.9501,0,0,0,0,0
weimar_000004_000019,0.3233,0.8363,0.8433,0,0.5108,0.6732,0.6168,0,0.2177,0.9512,0.0022,0.6311,0,0,0.8607,0,0,0,0,0
weimar_000005_000019,0.4311,0.8728,0.8812,0.9149,0.6382,0,0.7465,0,0.5094,0.8886,0,0.8724,0,0,0.9185,0,0.9489,0,0,0
weimar_000006_000019,0.3854,0.7691,0.271,0.8196,0,0,0.6993,0,0.7636,0.7892,0,0.9391,0,0,0.7602,0,0.9538,0,0,0.5576
weimar_000007_000019,0.4865,0.8436,0.5209,0.9088,0.4311,0.6312,0.2891,0,0.6971,0.9263,0.5801,0.8874,0.6958,0,0.8983,0,0.9341,0,0,0
weimar_000008_000019,0.2337,0.8694,0,0.966,0,0,0,0,0,0.7068,0,0.9408,0,0,0.9574,0,0,0,0,0
weimar_000009_000019,0.3762,0.8666,0.9205,0.9211,0,0,0.305,0,0.8254,0.8603,0,0.9037,0,0,0.8379,0.7075,0,0,0,0
weimar_000010_000019,0.3396,0.8835,0.5737,0.6197,0.4406,0.5494,0.3995,0.392,0.1785,0.8573,0.037,0.9287,0,0,0.592,0,0,0,0,0
weimar_000011_000019,0.417,0.9001,0.6591,0.7329,0.6283,0.5076,0.341,0.4013,0.2159,0.7968,0.5142,0.89,0,0,0.6426,0,0.6942,0,0,0
weimar_000012_000019,0.3016,0.8791,0.7482,0,0.014,0.639,0.3733,0,0.4849,0.951,0,0.8609,0,0,0.7795,0,0,0,0,0
weimar_000013_000019,0.3373,0.885,0.6995,0,0,0.7202,0.3954,0,0.7835,0.9526,0,0,0.8207,0.5781,0,0,0,0,0,0.5732
weimar_000014_000019,0.3702,0.8766,0.7402,0.7496,0,0,0.3776,0,0.7939,0.9042,0.7165,0.875,0,0,0.8604,0,0,0,0,0.1394
weimar_000015_000019,0.1289,0.6195,0.0946,0.9266,0,0,0.3564,0,0,0,0,0,0.0868,0,0.3657,0,0,0,0,0
weimar_000016_000019,0.2766,0.7242,0.3216,0.9101,0,0,0.0549,0,0,0.9107,0,0.8321,0.8322,0,0.6698,0,0,0,0,0
weimar_000017_000019,0.4135,0.8457,0.6828,0.8615,0,0,0.2185,0,0.7731,0.8977,0,0.5777,0.7315,0.6375,0.8759,0,0,0,0.7544,0
weimar_000018_000019,0.2304,0.8104,0.5684,0.8911,0,0,0.034,0,0.0672,0.8306,0.3089,0,0.8674,0,0,0,0,0,0,0
weimar_000019_000019,0.3605,0.8068,0.7291,0.8715,0,0,0.2252,0,0.2973,0.8677,0.8153,0.7112,0.8281,0,0.6973,0,0,0,0,0
weimar_000020_000019,0.3814,0.8529,0.6141,0.7671,0,0,0.4881,0,0.2852,0.9505,0.8632,0.611,0.8855,0,0.9295,0,0,0,0,0
weimar_000021_000019,0.2943,0.8829,0.5697,0,0,0.8744,0.4911,0,0.8791,0.9666,0,0,0,0,0.9283,0,0,0,0,0
weimar_000022_000019,0.2891,0.8777,0.6199,0.8873,0,0,0.6204,0,0.726,0.8072,0,0,0,0,0.9544,0,0,0,0,0
weimar_000023_000019,0.2999,0.8577,0.0007,0.8574,0,0.7905,0.0839,0,0.3458,0.8953,0,0.933,0,0,0.933,0,0,0,0,0
weimar_000024_000019,0.2564,0.839,0,0.8261,0,0,0.3011,0,0.1587,0.913,0,0.9271,0,0,0.9068,0,0,0,0,0
weimar_000025_000019,0.3053,0.8297,0.0884,0.8232,0,0,0.0999,0,0.3125,0.8942,0.0995,0.9497,0.7641,0,0.9389,0,0,0,0,0
weimar_000026_000019,0.273,0.6497,0.4771,0.9582,0,0,0.0442,0,0.818,0,0,0.5092,0.8079,0,0.9234,0,0,0,0,0
weimar_000027_000019,0.2333,0.5505,0,0.9011,0,0,0.0009,0,0,0.9045,0,0.5777,0.5551,0,0.9421,0,0,0,0,0
weimar_000028_000019,0.25,0.7532,0.0074,0.9239,0,0,0.01,0,0,0,0,0.855,0.8173,0,0.9626,0,0,0,0,0.4206
weimar_000029_000019,0.296,0.6977,0.0223,0.8963,0,0,0.3173,0,0.4802,0.8863,0,0.8512,0.2499,0,0.8429,0,0,0,0,0.3795
weimar_000030_000019,0.2807,0.8627,0.0061,0.9018,0,0,0.0128,0,0.3985,0.1185,0,0.8945,0,0.6062,0.97,0,0,0,0,0.5628
weimar_000031_000019,0.2616,0.7237,0.3501,0.9399,0,0,0.4935,0,0.7493,0.8269,0,0,0.887,0,0,0,0,0,0,0
weimar_000032_000019,0.3745,0.7876,0.8086,0.8953,0.8496,0.8145,0.4643,0,0,0.8369,0,0.8961,0.7619,0,0,0,0,0,0,0
weimar_000033_000019,0.3065,0.7623,0.7018,0.8845,0,0,0.2888,0,0.3896,0.4563,0,0.6642,0.7011,0.006,0.6347,0,0,0,0,0.3337
weimar_000034_000019,0.3563,0.7996,0.5831,0.92,0,0,0.2481,0,0.8207,0.7752,0,0.8905,0.8158,0,0.9168,0,0,0,0,0
weimar_000035_000019,0.2727,0.8159,0.5657,0.9159,0,0,0.1258,0,0,0.7758,0,0.9286,0.5264,0.1393,0,0,0,0,0,0.3871
weimar_000036_000019,0.367,0.8469,0.1185,0.9166,0,0,0.1879,0,0.4026,0.8119,0.7541,0.9027,0.2959,0.3399,0.9377,0,0,0,0,0.4588
weimar_000037_000019,0.4533,0.8628,0.8916,0.9033,0,0,0.4602,0,0.8654,0.8488,0.8607,0.9123,0.766,0,0.9627,0,0,0,0,0.2792
weimar_000038_000019,0.4558,0.8117,0.6385,0.9091,0,0,0.5548,0,0.7507,0.8776,0.8315,0.7354,0.687,0,0.9272,0,0.9358,0,0,0
weimar_000039_000019,0.3717,0.8395,0.719,0.3967,0,0,0.4144,0,0.6161,0.9242,0.6335,0.7865,0.8087,0,0.9244,0,0,0,0,0
weimar_000040_000019,0.4292,0.8855,0.897,0.9504,0,0.8917,0.3426,0,0,0.9347,0.7137,0.8678,0.7377,0,0.9332,0,0,0,0,0
weimar_000041_000019,0.2783,0.7787,0.045,0.9385,0,0,0.1981,0,0.7392,0.9149,0,0.9116,0.7623,0,0,0,0,0,0,0
weimar_000042_000019,0.4647,0.8296,0.8322,0.9014,0,0.6635,0.3212,0,0.7585,0.9224,0,0.8681,0.4155,0.6106,0.6543,0,0,0,0.4953,0.5572
weimar_000043_000019,0.3143,0.8183,0.5861,0.2098,0,0,0.4293,0,0.6858,0.9305,0.793,0.6852,0,0,0.8341,0,0,0,0,0
weimar_000044_000019,0.2823,0.825,0.3413,0.9241,0,0.0011,0.4341,0,0.4718,0.8988,0,0.7265,0,0,0,0,0,0,0,0.7409
weimar_000045_000019,0.3534,0.9071,0.9023,0.8695,0.7507,0,0.0111,0,0.6865,0.8993,0,0.8333,0.7813,0,0.0724,0,0,0,0,0
weimar_000046_000019,0.3395,0.6302,0.1268,0.0505,0.0372,0.5103,0.0996,0,0.8682,0.9428,0.7154,0.8783,0.6666,0,0.9239,0,0,0,0,0
weimar_000047_000019,0.3018,0.9014,0.9366,0.8627,0,0.291,0.1916,0,0.2836,0.8855,0,0.8788,0,0,0.5026,0,0,0,0,0
weimar_000048_000019,0.3622,0.8841,0.9245,0.8838,0,0,0.4387,0,0.5607,0.8127,0,0.8879,0,0,0.6641,0.0053,0,0,0,0.8201
weimar_000049_000019,0.3699,0.8791,0.3846,0.9062,0,0.0801,0.4446,0,0.3666,0.9049,0,0.6974,0.8604,0.5658,0.7506,0,0,0,0,0.1874
weimar_000050_000019,0.3365,0.8592,0.8169,0.0776,0.4848,0.666,0.5657,0,0.6248,0.9357,0,0.6171,0.2066,0.0069,0,0,0,0,0,0.533
weimar_000051_000019,0.316,0.882,0.8809,0.6992,0.9349,0,0.5454,0,0,0.92,0,0.8864,0,0,0.2556,0,0,0,0,0
weimar_000052_000019,0.4192,0.8714,0.8586,0.8401,0.2192,0.7057,0.6141,0,0,0.8042,0.6145,0.8812,0,0.7125,0.8433,0,0,0,0,0
weimar_000053_000019,0.4061,0.8844,0.8668,0.9009,0.3169,0.7551,0.6443,0,0.1616,0.8919,0,0.7573,0.6307,0,0.9068,0,0,0,0,0
weimar_000054_000019,0.3568,0.9063,0.7411,0.7786,0.1476,0.2588,0.1072,0,0,0.908,0.5342,0.9266,0.778,0,0.6932,0,0,0,0,0
weimar_000055_000019,0.3809,0.9105,0.8978,0.481,0.8023,0.1173,0.6437,0,0.7647,0.9247,0.2697,0.6118,0.7645,0,0.0482,0,0,0,0,0
weimar_000056_000019,0.4018,0.8592,0.8531,0.0306,0.6152,0.6966,0.6475,0,0.8623,0.9327,0,0.4963,0.8106,0,0.8293,0,0,0,0,0
weimar_000057_000019,0.3825,0.8921,0.7189,0.8629,0.6626,0,0.562,0,0.4751,0.9157,0.0109,0.8947,0.4726,0,0.8006,0,0,0,0,0
weimar_000058_000019,0.3551,0.8882,0.6481,0.8849,0,0,0.3924,0,0.8923,0.7512,0,0.9315,0,0,0.7683,0,0,0,0,0.5896
weimar_000059_000019,0.366,0.9177,0.9029,0.95,0.6734,0.6737,0.2042,0,0,0.8759,0,0.8684,0,0,0.8869,0,0,0,0,0
weimar_000060_000019,0.4214,0.9026,0.8699,0.9474,0.7836,0.7551,0.5434,0,0.5162,0.9134,0,0.9182,0,0,0.856,0,0,0,0,0
weimar_000061_000019,0.3549,0.8751,0.7323,0.7831,0,0.7086,0.0682,0.1489,0.6785,0.8707,0,0.9418,0,0,0.9364,0,0,0,0,0
weimar_000062_000019,0.3675,0.8741,0.806,0.9531,0,0,0.1014,0,0.6442,0.9142,0,0.8504,0,0,0.9518,0,0,0,0.8865,0
weimar_000063_000019,0.356,0.7995,0.6691,0.8933,0,0,0.1184,0,0.7625,0.9183,0.1536,0.7359,0.8197,0,0.8942,0,0,0,0,0
weimar_000064_000019,0.4022,0.7887,0.4439,0.7399,0.6013,0.8314,0.7616,0,0.7083,0.9393,0,0,0.6065,0,0.9403,0,0,0,0,0.2804
weimar_000065_000019,0.3598,0.8863,0.9152,0.7594,0,0.699,0.2742,0,0.1565,0.788,0,0.7398,0.7142,0,0.9031,0,0,0,0,0
weimar_000066_000019,0.2983,0.9055,0.5051,0.7514,0.1808,0,0.3215,0,0,0.7745,0.1621,0.8786,0.4628,0,0.7253,0,0,0,0,0
weimar_000067_000019,0.3093,0.865,0.863,0.749,0.548,0.6817,0.2662,0,0.0408,0.8985,0.0603,0.9034,0,0,0,0,0,0,0,0
weimar_000068_000019,0.3307,0.788,0.277,0.8041,0.7323,0.5282,0.2424,0,0.2246,0.8171,0,0.9308,0,0,0.0221,0,0.9159,0,0,0
weimar_000069_000019,0.3949,0.9131,0.6863,0.8316,0,0.8003,0.582,0.5325,0.0927,0.931,0.5152,0.8113,0,0,0.8062,0,0,0,0,0
weimar_000070_000019,0.4036,0.9077,0.9121,0.4323,0.1917,0.157,0.2993,0,0.7605,0.9171,0.7032,0.9065,0.4878,0.286,0.2536,0,0,0,0,0.4538
weimar_000071_000019,0.3628,0.8791,0.9204,0.9313,0,0,0.1954,0,0.6592,0.9342,0,0.824,0.6935,0,0.8555,0,0,0,0,0
weimar_000072_000019,0.4252,0.8662,0.8299,0.892,0.6941,0.2038,0.6585,0,0.8055,0.9306,0,0.9467,0.2477,0,0.4098,0,0,0,0.5939,0
weimar_000073_000019,0.4254,0.8907,0.9151,0.8071,0,0.6806,0.495,0,0,0.8648,0,0.9565,0.5061,0.6616,0.5742,0,0,0,0,0.7305
weimar_000074_000019,0.4095,0.8866,0.8837,0.9328,0,0,0.4471,0,0.3768,0.8801,0,0.9485,0.578,0.7164,0.4745,0,0,0,0,0.6562
weimar_000075_000019,0.433,0.8962,0.8453,0.9201,0,0,0.6268,0,0,0.8784,0.4063,0.8733,0.6733,0,0.5179,0,0.9119,0,0,0.6781
weimar_000076_000019,0.321,0.9089,0.5905,0.9164,0,0,0.4037,0,0,0.9016,0.3703,0.9378,0.8779,0,0.192,0,0,0,0,0
weimar_000077_000019,0.3653,0.8843,0.3947,0.938,0.178,0.7627,0.2303,0,0.4213,0.8185,0.2289,0.9496,0.4109,0,0.724,0,0,0,0,0
weimar_000078_000019,0.3464,0.8221,0.4355,0.8544,0.359,0,0.4673,0,0.6563,0.7927,0.4632,0.9451,0.6906,0,0.0945,0,0,0,0,0
weimar_000079_000019,0.2912,0.8664,0.6486,0.9536,0,0,0.5698,0,0.1706,0.623,0,0.844,0,0,0.8577,0,0,0,0,0
weimar_000080_000019,0.3845,0.8649,0.8993,0.9464,0,0,0.1404,0,0.8813,0.8558,0.0491,0.8883,0.8363,0,0.9444,0,0,0,0,0
weimar_000081_000019,0.3262,0.8649,0.722,0.9025,0,0,0.2726,0,0.1016,0.8568,0.5966,0.7654,0.5253,0,0.5903,0,0,0,0,0
weimar_000082_000019,0.3692,0.8281,0.7411,0.9111,0,0,0.208,0,0.8546,0.8635,0.0068,0.8027,0.8964,0,0.9021,0,0,0,0,0
weimar_000083_000019,0.2816,0.8552,0.3412,0.8799,0.2024,0,0.6055,0,0.0794,0.6393,0.0497,0.8051,0,0,0.8924,0,0,0,0,0
weimar_000084_000019,0.3615,0.8075,0,0.9162,0,0.8572,0.1098,0,0.7781,0.8487,0,0.8545,0.7471,0,0.9497,0,0,0,0,0
weimar_000085_000019,0.303,0.6289,0,0.9351,0,0,0,0,0,0.7795,0,0.9185,0.8944,0,0.9529,0,0,0,0,0.6472
weimar_000086_000019,0.2483,0.7293,0.0118,0.9286,0,0,0.0029,0,0.5017,0,0,0,0.7291,0,0.9561,0,0,0,0,0.8575
weimar_000087_000019,0.3092,0.7564,0.6659,0.9302,0,0,0.0755,0,0,0.8769,0,0.8759,0.7734,0,0.9206,0,0,0,0,0
weimar_000088_000019,0.3019,0.6294,0.4446,0.9411,0.0154,0,0.2721,0,0,0.8155,0,0.8806,0.8219,0,0.9159,0,0,0,0,0
weimar_000089_000019,0.3885,0.6669,0.5764,0.877,0.8888,0,0.4878,0,0,0.9275,0,0.8261,0.7686,0,0.7104,0,0,0,0,0.6523
weimar_000090_000019,0.2859,0.9218,0,0.8807,0,0,0.6011,0,0,0.8647,0,0.8904,0.5915,0,0.6822,0,0,0,0,0
weimar_000091_000019,0.4192,0.733,0.6405,0.8705,0,0,0.5199,0,0.7264,0.9356,0.827,0.7662,0.8195,0.0678,0.8937,0,0,0,0.1381,0.0269
weimar_000092_000019,0.3796,0.8699,0.8971,0.937,0,0.9553,0.1397,0,0,0.8964,0,0.8684,0.7015,0,0.9469,0,0,0,0,0
weimar_000093_000019,0.2802,0,0,0.8884,0,0,0,0,0.6183,0.8998,0,0.9258,0.5228,0.2005,0.9489,0,0,0,0,0.3185
weimar_000094_000019,0.3024,0,0,0.9415,0,0,0.4524,0,0.6937,0.7909,0,0.5654,0.9057,0,0.9434,0,0,0,0,0.4521
weimar_000095_000019,0.3335,0.8699,0.7982,0.9274,0.1563,0.8008,0.1431,0,0,0.9731,0,0.7838,0.8006,0,0.0833,0,0,0,0,0
weimar_000096_000019,0.3347,0.8636,0.8158,0.8971,0,0,0.2146,0,0.4737,0.93,0.1442,0.8873,0.8068,0.0037,0.3221,0,0,0,0,0
weimar_000097_000019,0.2277,0.8923,0.9245,0.923,0,0,0.0078,0,0.1099,0.3359,0,0.931,0.2016,0,0,0,0,0,0,0
weimar_000098_000019,0.3746,0.9116,0.8248,0.8828,0,0,0.3948,0.8547,0.3291,0.8179,0,0.9423,0.8421,0,0.3167,0,0,0,0,0
weimar_000099_000019,0.2679,0.801,0.6044,0.8681,0,0,0.1907,0,0.6295,0.9115,0.0192,0,0.7687,0,0.2978,0,0,0,0,0
weimar_000100_000019,0.428,0.8801,0.8073,0.7127,0.2557,0.8053,0.485,0.2346,0.7369,0.8777,0.609,0,0.1913,0.6243,0.3973,0,0,0,0,0.5141
weimar_000101_000019,0.3804,0.9162,0.6733,0.9012,0.0032,0.2922,0.3987,0,0.7135,0.6535,0,0.941,0.7824,0,0.9517,0,0,0,0,0
weimar_000102_000019,0.3437,0.9093,0.7707,0.9335,0,0,0.3717,0,0.1289,0.7389,0,0.9354,0.7804,0,0.9615,0,0,0,0,0
weimar_000103_000019,0.3288,0.7843,0.2832,0.9303,0,0,0.2659,0,0.7507,0.8978,0,0,0,0.6861,0.9641,0,0,0,0,0.6843
weimar_000104_000019,0.4156,0.8958,0.8521,0.7278,0.2062,0.2313,0.59,0.8205,0.4876,0.8751,0,0,0.5181,0.4269,0.7051,0,0,0,0.5597,0
weimar_000105_000019,0.3761,0.7948,0.3792,0.8436,0.8993,0,0.1675,0.4755,0.3653,0.8739,0,0.7775,0.7044,0,0.6321,0,0,0,0,0.2327
weimar_000106_000019,0.3083,0.8615,0.7277,0.9161,0,0,0.3332,0.5022,0.0014,0.8696,0,0.9202,0.1259,0,0.6001,0,0,0,0,0
weimar_000107_000019,0.3877,0.7637,0.3545,0.819,0,0,0.6774,0.6621,0.7724,0.8762,0,0.9489,0.5786,0,0.3965,0,0,0,0,0.5169
weimar_000108_000019,0.3826,0.8926,0.7937,0.8494,0,0,0.2891,0.576,0.5089,0.888,0.331,0.9272,0.4567,0,0.3587,0,0,0,0,0.3979
weimar_000109_000019,0.3956,0.8865,0.6381,0.9183,0.7483,0.495,0.1293,0,0.378,0.921,0.6717,0.9155,0.066,0.6971,0.0511,0,0,0,0,0
weimar_000110_000019,0.382,0.896,0.4113,0.928,0,0.4741,0.4264,0,0.7925,0.8056,0.4749,0.8897,0,0,0.2627,0,0.8969,0,0,0
weimar_000111_000019,0.438,0.9007,0.6905,0.8976,0,0.6763,0.5621,0,0.6692,0.7952,0.1361,0.9117,0.6709,0.4077,0.5003,0,0,0,0,0.503
